shoulder_angle,torso_angle,shoulder_distance,vertical_offset,label
-0.038955126406154734,-0.6098812396394325,0.5931129180322954,0.19057218765354525,1
0.3518242473827328,-1.4142076928897036,-3.1168996433552376,2.0914732277451646,1
1.0440773676915143,-0.5449148056281441,-3.873837759348497,5.32408282098524,1
-0.31901143996323106,-0.49097179731836926,1.4580410197306424,1.2308583100949324,1
-0.9265467844141839,0.07682896239383741,-0.42627985332695706,0.12156633158968724,0
0.5070432068585887,-0.28806850491042174,1.033991019053048,1.4618349704419589,0
-0.8218282235397907,0.5366253776411425,0.47516055747912483,-0.7240307164077698,0
-0.25777126490449104,-0.5055536170165517,-1.9314621216594934,4.7798574110494645,0
-0.15419629130659643,-0.06376593348235342,0.3939432450891588,0.36051807539196296,0
-0.0408030719800649,0.9323049545575115,-2.579865262537138,-0.5448896404510257,0
0.4968156742446014,0.2989751711639732,4.056676895003502,-1.5880610100400723,2
-0.3244495693718326,-0.022786033350851612,-2.8091158621499095,2.2801713832128767,2
-0.07830255130005641,-0.4569355535481417,0.08948082257854667,1.8203098256554777,2
0.0764237882303669,-0.4821471173719816,-2.027564970118121,-0.9097227428281864,2
0.17499377451127285,-0.6548976023615583,2.003603933401989,1.2381376902448453,2
0.1437163048247536,-0.4063064926263195,-0.2513094282037571,-2.9320919364257128,2
0.3449524651335479,0.6319006709954517,-0.7212867990530254,0.4532901501463125,2
0.5883687057850424,-0.14727561703381498,2.704725862628886,0.9875777041533891,2
0.3339504693905808,-1.035340455504985,0.6349024791938804,3.513029619118446,2
0.3702223141055311,1.4572924344478269,1.854177114839918,-1.4435666054573788,2
-0.8426259000478865,0.30406515291613045,-1.886304841293662,-2.449997257604649,2
0.13631161949940826,-1.0889317204105355,-2.9528513598187676,-1.6846809218500836,2
0.38929552880096513,-0.3207381417926591,0.8264529051003341,-2.57154600062984,2
0.5372617167422701,0.1203301062627343,-0.236683888736828,2.773211715517966,2
-0.3158874645402765,1.3956866746379017,2.1226346811348606,3.1968015900480733,2
-0.29630256493318696,-0.8535499666070955,0.35493786834362573,0.7395541558976578,2
-0.24724040517015897,0.8129455754847574,1.0577993480865748,2.5398098913702962,2
1.768870741396667,-0.9889549913312001,1.98852553500628,2.279371691887644,0
-0.6349998193337373,0.7619385764289356,-1.991937974971636,-0.2989983303956634,0
-0.249943755363644,1.3416011469213434,-2.998379296158953,-0.3165446338826549,0
0.2541361017716363,1.3283322251237113,-4.038476848522769,0.8814593989932905,0
0.36348777944656663,0.9731510025168038,-5.101474419842992,-1.7646377134928812,0
0.5787102331294104,-0.1632473742367725,-0.835164548687642,0.26894528699129105,0
1.092383104661558,-0.2940377819918772,-0.28148478098305485,-0.7551608296481855,0
0.3084705932764274,-1.343970817995252,-1.0994995687079583,-2.636210886810063,0
-0.6276114799800006,1.6286258281454342,3.5930794929679046,0.6809711494527981,0
-0.1531520750730689,0.3742894625187742,3.5601155240203375,-0.5256006137558323,0
0.18516442350833096,-0.39366352389558645,-0.34249446861125477,-0.3135846568894156,0
1.242542624903494,1.061547511189574,-3.984622782979908,-2.4187148868283157,0
-0.8380922870545782,-0.7790676134080007,-0.9163177701376319,3.1833917355256083,0
0.7216489031351364,0.3245126273781393,-0.9997664847926537,1.7535313727722321,0
0.11203462172785007,-0.13868830743266775,-1.1428634056951452,1.9323977683439573,0
0.5076923211376885,0.5100827119042407,-1.243340259745612,-0.6058954048833639,0
-0.05623182998155919,-0.05190183134889718,-1.1332612393120183,-3.4534007790068406,0
-0.5016515780757957,-1.1652513128889794,-0.4592740397443994,3.9096427649790213,0
0.4505836676407992,0.05404409813603026,-1.0877967470388916,-0.12213501601173626,0
0.40019261626337266,0.8332803135002897,1.0286522715639803,-1.4900655920401076,0
0.5931341794438332,-0.026777124683188196,1.4109517897621526,0.8435031489662278,0
-0.0074117812271811846,0.6186890972712689,-1.7605727179562243,2.3348125760065948,0
-0.3589892139919096,-0.8379135885392426,3.6943463150175835,-0.045197112170932384,0
-0.9282091970143048,-0.02189863461588171,-1.9350587546015356,2.564213335878749,0
0.4921029608836438,-0.5085143640708619,-3.534401534538343,2.166478877033737,0
0.26041868946639163,0.5896996720837678,1.4593941784126292,-2.1466773748041166,0
-0.5764515797183756,0.01839324980959662,-1.5368133360358494,-1.3445622113189528,0
-0.3212942039779745,0.5441689410692901,1.30756867689347,1.9169243265595348,0
-0.2783672871708643,0.8617313409262929,-5.507575502751326,-5.423537127620876,0
-0.8819736591894509,0.5477268600971107,3.9819148537076687,-0.29109438632997753,0
-0.4851334379630802,0.21274474743491537,2.1841835201010054,-2.856186403249344,0
-0.6758022140838125,-0.8046138068091243,-3.2517613729075046,-0.9486116028670493,0
-0.24578340713276198,-0.010819888533520991,-3.2000358096157138,-0.5959361780584083,0
-0.4349154989977376,-0.42696132161266653,4.669848760243819,-0.708185755815016,0
-0.9693629525200492,-0.2759591653633813,-1.3567347587448964,-1.0976825042252172,0
1.2154441383416887,-0.3037203206002007,-1.6044631218315597,-2.192397299257628,0
0.7522194386175384,-0.7933214598257956,-5.193784235373207,4.5845175336373725,0
-0.4669806529119913,-1.576178871307192,-0.40823851400388533,3.7353550083227014,0
0.16442883799216593,-0.5393044386622134,-0.10933603708938211,-2.323155640512566,0
0.25707505389277696,0.14082556153932727,2.246473741923713,3.1708295026071345,0
0.7325465128640861,-1.0928986363419921,-3.0442400704611887,-0.7810359809457058,0
-0.48675901599604715,0.012127789177299475,-3.341602980601524,0.26277894666342094,0
0.6614540703894557,1.5152347394487717,1.5911695869411921,-0.12035791979383173,0
-0.328695182524161,0.8168712442017915,2.9836581780676616,-1.3194492825079316,0
-0.801457442501168,1.3078202072964236,-3.4643328777947078,1.9677646872122934,0
0.43795293558869836,0.316082301546181,3.189294215749353,0.2552440611533156,0
0.7747550544734568,0.9346078583891569,0.5839916037170536,-0.9528028464384828,0
1.5645553841184108,-0.57947878437423,3.229362347686614,-2.597368887600945,0
-0.7117281590541281,-0.5199192136175874,0.3189320962059586,-1.7790830274382408,0
0.4382218110484733,-2.1911331649099783,-5.8216187937198765,-3.2638902312041935,0
-0.23787574627611982,0.9450093792338392,0.10661954420990283,0.03245209683033893,0
0.4806632263144187,1.231111183855909,3.1307895466781748,-2.3826831845687915,0
-0.8717197307387503,-0.435991796277816,-1.7538650477092859,-0.5205470250370825,0
-0.7478318654191384,-0.19946136511778806,-0.5198514222686306,2.7500337072207417,0
-0.4650348938998903,-0.5993316909527692,0.0013792411225542756,2.3990891458431713,0
0.05045142740085071,0.2984328411819933,-6.857881699671205,-0.06148078820523562,0
-0.37411275992301324,0.8890460362425927,4.558369938593691,-0.16363345228629986,0
0.4054796063480518,-1.4046765791048328,-1.8659361997429362,3.7697960988420163,0
0.6340367709547486,0.2964598245138019,1.6550115811819974,1.0594122407174225,0
0.36981752474721347,-0.23892141737531633,0.1778661596294782,-0.6455419197530458,0
0.9750335837965208,0.07967051357335149,3.5454576408984,-2.848275234240904,0
0.25827197767320575,0.3512772013394328,1.4199313060702021,0.7965224363294865,0
-0.7243440262041003,-0.16425695101825694,-0.17573567880243646,1.6644415451657248,0
0.8180869081230038,-0.0948184827246245,-1.8187777312982005,-1.2632420490272878,0
-0.35643974136359846,-0.18175013404371113,2.413202753455347,0.5890595102760651,0
0.551341099811342,0.7746659614306252,-4.236489259886542,-0.7220565898300582,0
0.9446165299330638,0.3288679681019973,2.0717820506897313,-0.36768879839800545,0
0.2779468064382395,0.17493683018988862,-2.2765538788871815,-4.9717101151246625,0
-0.8915822878987898,-1.010163376873826,3.6280441548916,-0.437449807432271,0
-0.5508602999058748,-0.29571679457052336,0.9050148566567378,1.9388056048161086,0
0.8035256801310813,0.7265833282713394,2.115353419625272,-1.2529261111331165,0
-0.08808661138568982,0.030673258499138323,0.7165760345617984,0.11843973643063252,0
0.0596441209652995,0.5188181756713107,-3.847535737852492,-1.5000014133838409,0
0.4622346496981656,1.412259440262107,-1.6336329084883459,0.7278233525855458,0
0.42432371724819407,0.8271748553670534,2.190871344028456,-0.42651639507234723,0
0.17119088743127642,0.06945967015979387,0.92617754339961,-1.8745720813640137,0
-0.12482502273227948,-0.4168243361565817,3.4595537632641804,2.6654789353302557,0
-0.18662406743941437,-2.0477246768447186,1.5100744075929295,1.8588410270644302,0
0.5156562951748057,-0.13565493797828204,-1.9172747267566497,-1.2088965278563495,0
0.3340307186406759,-0.2707129966534793,-1.5042503443015849,0.9974656188355548,0
-0.14653400037067377,0.29671295551630056,0.715224476308093,1.0826700056407614,0
0.6562723877958845,-0.1405631815797501,-5.334755165000264,1.2916074700223519,0
-0.06841446907787026,-0.2750840475494355,4.6269677140574625,-3.3795057919901557,0
-0.5035903046006359,-1.4415041444057766,1.5404078409438933,2.020620082065256,0
-0.44704741934200687,-0.7689712633200533,3.4852354926221807,-1.1310629258514628,0
-0.5792295017858596,0.367770832640446,-3.5400008520229225,-0.7076408668825338,0
-0.15463300996221233,1.3620591049061557,3.5197159008881393,5.2845765045204,0
0.7496475670017158,-0.08843630699649875,5.986458277569372,0.6131597614420236,0
-0.47945410861830523,0.2525488588592987,-2.8932058884432936,-0.769041950894351,0
0.12077845661086174,0.7519675255622443,2.3386074872594165,-4.402895745511812,0
-0.3836046073764479,-0.6634931489601998,0.4128538617182329,2.7899372678927112,0
-0.14568742476286253,0.2783822346283538,-3.449477620620611,-2.679921341617205,0
-0.8966247271911513,-0.6057820850657268,1.6485739296296744,-1.997477806999007,0
-0.12367993749392243,0.6804185507928091,2.502782012093371,-0.6540615981756984,0
-0.11144922788297723,0.1094354383613861,-1.0828573816721172,2.837597583400585,0
0.32476676642141716,0.22327245118515182,3.3341993006380575,1.5470739733315184,0
0.13571454795322233,-0.6433878779348713,-3.7363085169729944,-0.3139290196805199,0
-0.7181352749712271,0.5543198876886279,-3.3065843661241106,0.617484127277642,0
0.6520229464261256,1.658187336984813,0.7590824889718809,-1.1992673857422116,0
0.1292778241331972,-0.8130883563425649,0.4800171949306793,0.2824033791307016,0
0.154032110306492,-0.28869220611801905,-1.343365721060263,0.18166948955627335,1
0.03239558796891664,0.17224597933447347,2.474326089929715,1.9754447913627067,1
-0.2704814683333318,0.6188209695966532,1.7755937855398733,1.974529244877899,1
0.17807140384923564,-0.46373302823157514,2.59145867733504,1.0353447644112896,1
0.3362690615571495,-2.2829272321141922,0.13629491161933094,-0.6737791150922046,1
-0.9876734148073328,1.0699385953312202,1.9504516699458523,1.5441085887802533,1
-0.2632555024076574,0.5917858956673141,-0.6633627575749863,-0.12393593240609321,1
-0.10592718224215358,-1.404713024389332,5.584217725216489,-2.116787737426266,1
0.19360736341656687,-0.4934300334236448,-1.5809174253049645,-0.7666705838218774,1
0.7727236035562756,1.2386869436218608,5.70413357364578,0.22579096756864908,1
-0.41696448875806935,1.1425341347662927,0.5379258677235215,1.8665115673294905,1
-0.2578091080907052,0.7425360181431557,-2.9897372239218565,-0.3260883443143061,1
-0.27247746638793,-0.14773594716789012,3.881768376221503,-2.3833544224792123,1
-0.44954155406272495,0.06726693505000798,0.8256974709873974,0.14485836659363882,1
